"Meknes","Morocco","MEK","-"
"Mekoryuk","United States","MYU","PAMY"
"Melanguane","Indonesia","MNA","WAMN"
"Melbourne","Australia","MEL","YMML"
"Melbourne City Hlpt","Australia","KAH","-"
"Melbourne Essendon","Australia","MEB","KMEB"
"Melbourne Usa","United States","MLB","KMLB"
"Melchor De Mencos","Guatemala","MCR","-"
"Melfi","Chad","MEF","-"
"Melilla","Spain","MLN","GEML"
"Melinda","Belize","MDB","-"
"Melo","Uruguay","MLZ","-"
"Memanbetsu","Japan","MMB","RJCM"
"Memmingen","Germany","FMM","-"
"Memphis","United States","MEM","KMEM"
"Mena","Ethiopia","MZX","-"
"Mende","France","MEN","-"
"Mendez","Ecuador","MZD","LLMZ"
"Mendi","Ethiopia","NDM","-"
"Mendi","Papua New Guinea","MDU","-"
"Mendoza","Argentina","MDZ","SAME"
"Menominee","United States","MNM","KMNM"
"Menongue","Angola","SPP","-"
"Menorca","Spain","MAH","LEMH"
"Menyamya","Papua New Guinea","MYX","-"
"Meran","Italy","ZMR","-"
"Merauke","Indonesia","MKQ","WAKK"
"Merced","United States","MCE","KMCE"
"Mercedes","Argentina","MDX","-"
"Merdey","Indonesia","RDE","-"
"Merida","Mexico","MID","MMMD"
"Merida","Venezuela","MRD","SVMD"
"Meridian","United States","MEI","KMEI"
"Merimbula","Australia","MIM","YMER"
"Merluna","Australia","MLV","-"
"Merowe","Sudan","MWE","-"
"Merritt","Canada","YMB","-"
"Mersa Matruh","Egypt","MUH","HEMM"
"Mersing","Malaysia","MEP","-"
"Merty","Australia","RTY","-"
"Merzifon","Turkey","MZH","LTAP"
"Mesa","United States","MSC","-"
"Messina","South Africa","MEZ","KMEZ"
"Metlakatla","United States","MTM","-"
"Metz","France","MZM","LFSF"
"Metz-Nancy","France","ETZ","LFJL"
"Mevang","Gabon","MVG","-"
"Mexicali","Mexico","MXL","MMML"
"Mexico City","Mexico","MEX","MMMX"
"Meyers Chuck","United States","WMK","-"
"Mfuwe","Zambia","MFU","FLMF"
"Miami","United States","MIA","KMIA"
"Miami Downtown Heliport","United States","JDM","-"
"Miami Opa Locka","United States","OPF","KOPF"
"Miami Public Spb","United States","MPB","-"
"Mian Yang","China","MIG","-"
"Miandrivazo","Madagascar","ZVA","FMMN"
"Mianwali","Pakistan","MWD","-"
"Michigan City","United States","MGC","KMGC"
"Middle Caicos","Turks and Caicos Islands","MDS","KMDS"
"Middlemount","Australia","MMM","YMMU"
"Middleton Is.","United States","MDO","PAMD"
"Midland/Odessa","United States","MAF","KMAF"
"Midway Island","United States","MDY","PMDY"
"Miele","Gabon","GIM","-"
"Mikkeli","Finland","MIK","EFMI"
"Mikonos","Greece","JMK","LGMK"
"Milan","Italy","MIL","-"
"Milan Linate","Italy","LIN","LIML"
"Milan Malpensa","Italy","MXP","LIMC"
"Milan Orio Serio","Italy","BGY","LIME"
"Milan Segrate","Italy","SWK","-"
"Mildura","Australia","MQL","YMIA"
"Miles City","United States","MLS","KMLS"
"Milford","United States","MLF","KMLF"
"Milford Sound","New Zealand","MFN","-"
"Mili","Marshall Islands","MIJ","-"
"Milledgeville","United States","MLJ","KMLJ"
"Millicent","Australia","MLR","-"
"Millingimbi","Australia","MGT","-"
"Millinocket","United States","MLT","KMLT"
"Millville","United States","MIV","KMIV"
"Milos","Greece","MLO","LGML"
"Milton Keynes","United Kingdom","KYN","-"
"Milwaukee","United States","MKE","KMKE"
"Minacu","Brazil","MQH","-"
"Minaki","Canada","YMI","-"
"Minatitlan","Mexico","MTT","MMMT"
"Minden","United States","MEV","KMEV"
"Mindik","Papua New Guinea","MXK","-"
"Mindiptana","Indonesia","MDP","WAKD"
"Miner's Bay","Canada","YAV","-"
"Mineral Wells","United States","MWL","KMWL"
"Mineralnye Vody","Russia","MRV","URMM"
"Miners Lake","Australia","MRL","-"
"Mingan","Canada","YLP","-"
"Minhad Ab","United Arab Emirates","NHD","-"
"Minj","Papua New Guinea","MZN","-"
"Minlaton","Australia","XML","-"
"Minna","Nigeria","MXJ","-"
"Minneapolis","United States","MSP","KMSP"
"Minneapolis Dntn","United States","STP","KSTP"
"Minneriya","Sri Lanka","MNH","-"
"Minnipa","Australia","MIN","-"
"Minocqua","United States","ARV","KARV"
"Minot","United States","MOT","KMOT"
"Minsk","Belarus","MSQ","LTCK"
"Minsk International Apt 1","Belarus","MHP","-"
"Minto","United States","MNT","-"
"Minvoul","Gabon","MVX","-"
"Miquelon","Saint Pierre and Miquelon","MQC","-"
"Miracema Do Norte","Brazil","NTM","-"
"Miraflores","Colombia","MFS","-"
"Miramar","Argentina","MJR","-"
"Miranda Downs","Australia","MWY","-"
"Mirgorod","Ukraine","MXR","-"
"Miri","Malaysia","MYY","WBGR"
"Miriti","Colombia","MIX","-"
"Mirnyj","Croatia","MJZ","-"
"Mirpur Khas","Pakistan","MPD","-"
"Misawa","Japan","MSJ","RJSM"
"Misima","Papua New Guinea","MIS","-"
"Miskolc","Hungary","MCQ","-"
"Missoula","United States","MSO","KMSO"
"Misurata","Libya","MRA","HLMS"
"Mitchell","United States","MHE","KMHE"
"Mitchell","Australia","MTQ","-"
"Mitchell Plateau","Australia","MIH","-"
"Mitchell River","Australia","MXQ","-"
"Mitiaro","Cook Islands","MOI","-"
"Mitiga","Libya","MJI","-"
"Mitspeh Ramon","Israel","MIP","LLMR"
"Mitu","Colombia","MVP","-"
"Mitzic","Gabon","MZC","-"
"Miyake Jima","Japan","MYE","-"
"Miyako Jima","Japan","MMY","ROMY"
"Miyanmin","Papua New Guinea","MPX","-"
"Miyazaki","Japan","KMI","RJFM"
"Mizan Teferi","Ethiopia","MTF","-"
"Mkambati","South Africa","MBM","-"
"Mkuze","South Africa","MZQ","-"
"Mmabatho","South Africa","MBD","-"
"Mo I Rana","Norway","MQN","ENRA"
"Moa","Cuba","MOA","-"
"Moab","United States","CNY","KCNY"
"Moabi","Gabon","MGX","-"
"Moala","Fidji","MFJ","-"
"Moanamani","Indonesia","ONI","-"
"Moanda","Democratic Republic of the Congo","MNB","-"
"Moanda","Gabon","MFF","-"
"Moba","Democratic Republic of the Congo","BDV","FZRB"
"Moberly","United States","MBY","KMBY"
"Mobile Aerospace Apt","United States","BFM","-"
"Mobile Al/Pascagoula","United States","MOB","KMOB"
"Mocimboa De Praia","Mozambique","MZB","FQMP"
"Modesto","United States","MOD","KMOD"
"Moenchengladbach","Germany","MGL","EDLN"
"Mogilev","Belarus","MVQ","-"
"Mohanbari","India","MOH","-"
"Mohe County","China","OHE","-"
"Moheli","Comoros","NWA","-"
"Mohenjo Daro","Pakistan","MJD","KMJD"
"Mojave","United States","MHV","KMHV"
"Mokhotlong","Lesotho","MKH","-"
"Moki","Papua New Guinea","MJJ","-"
"Mokpo","South Korea","MPK","-"
"Mokuti Lodge","Namibia","OKU","-"
"Molde","Norway","MOL","ENML"
"Moline","United States","MLI","KMLI"
"Molokai/Hoolehua","United States","MKK","PHMK"
"Moma","Mozambique","MMW","-"
"Mombasa","Kenya","MBA","HKMO"
"Momeik","Myanmar","MOE","-"
"Mompos","Colombia","MMP","-"
"Monahans","United States","MIF","-"
"Monastir","Tunisia","MIR","DTMB"
"Monbetsu","Japan","MBE","RJEB"
"Monclova","Mexico","LOV","MMMV"
"Moncton","Canada","YQM","CYQM"
"Monfort","Colombia","MFB","-"
"Monghsat","Myanmar","MOG","-"
"Mongo","Chad","MVO","-"
"Mongu","Zambia","MNR","-"
"Monkey Bay","Malawi","MYZ","KMYZ"
"Monkey Mia","Australia","MJK","-"
"Monkey Mountain","Guyana","MYM","SYMM"
"Monkira","Australia","ONR","-"
"Mono Is.","Solomon Islands","MNY","-"
"Monroe","United States","MLU","KMLU"
"Monrovia","Liberia","MLW","GLMR"
"Monrovia Roberts","Liberia","ROB","GLRB"
"Mont Joli","Canada","YYY","CYYY"
"Mont Tremblant","Canada","YTM","CYFJ"
"Montague","United States","SIY","KSIY"
"Montague Harbor","Canada","YMF","-"
"Montauk Point","United States","MTP","KMTP"
"Monte Alegre","Brazil","MTE","-"
"Monte Carlo","Monaco","MCM","LNMC"
"Monte Caseros","Argentina","MCS","-"
"Monte Dourado","Brazil","MEU","-"
"Monte Libano","Colombia","MTB","-"
"Montego Bay","Jamaica","MBJ","MKJS"
"Montepuez","Mozambique","MTU","-"
"Monterey","United States","MRY","KMRY"
"Monteria","Colombia","MTR","-"
"Monterrey","Colombia","MOY","-"
"Monterrey","Mexico","MTY","MMMY"
"Montes Claros","Brazil","MOC","-"
"Montevideo","Uruguay","MVD","SUMU"
"Montevideo Usa","United States","MVE","KMVE"
"Montgomery","United States","MGM","KMGM"
"Monticello","United States","MXC","-"
"Monticello Sullivan Co.","United States","MSV","KMSV"
"Montlucon","France","MCU","-"
"Monto","Australia","MNQ","-"
"Montpelier","United States","MPV","KMPV"
"Montpellier","France","MPL","LFMT"
"Montréal","Canada","YMQ","-"
"Montréal Mirabel","Canada","YMX","CYMX"
"Montreal St. Hubert","Canada","YHU","CYHU"
"Montreal Trudeau","Canada","YUL","CYUL"
"Montreal Victoria Stol","Canada","YMY","-"
"Montrose","United States","MTJ","KMTJ"
"Montserrat","Montserrat","MNI","KMNI"
"Moolawatana","Australia","MWT","-"
"Moomba","Australia","MOO","-"
"Moorabbin","Australia","MBW","-"
"Mooraberree","Australia","OOR","-"
"Moorea","French Polynesia","MOZ","NTTM"
"Moose Jaw","Canada","YMJ","-"
"Moosonee","Canada","YMO","CYMO"
"Mopti","Mali","MZI","GAMB"
"Mora","Sweden","MXX","ESKM"
"Morafenobe","Madagascar","TVA","-"
"Morana Pinal Air Park","United States","MZJ","KMZJ"
"Moranbah","Australia","MOV","-"
"Morawa","Australia","MWB","-"
"Moree","Australia","MRZ","-"
"Morehead","Papua New Guinea","MHY","-"
"Morelia","Mexico","MLM","MMMM"
"Moreton","Australia","MET","-"
"Morgan City/Patterson","United States","PTN","KPTN"
"Morganton","United States","MRN","KMRN"
"Morgantown","United States","MGW","KMGW"
"Morichal","Colombia","MHF","-"
"Morioka","Japan","HNA","-"
"Morlaix","France","MXN","-"
"Morney","Australia","OXY","-"
"Mornington Is.","Australia","ONG","-"
"Moro","Papua New Guinea","MXH","-"
"Moroak River","Australia","MRT","-"
"Morobe","Papua New Guinea","OBM","-"
"Morombe","Madagascar","MXM","-"
"Moron","Mongolia","MXV","-"
"Morondava","Madagascar","MOQ","FMMV"
"Moroni","Comoros","YVA","FMCN"
"Moroni Hahaya","Comoros","HAH","FMCH"
"Morotai Island","Indonesia","OTI","WAMR"
"Morristown","United States","MMU","-"
"Morristown","United States","MOR","KMOR"
"Moruya","Australia","MYA","YMRY"
"Moscou","Russia","MOW","-"
"Moscou Domodedovo","Russia","DME","UUDD"
"Moscou Sheremetye","Russia","SVO","UUEE"
"Moscou Vnukovo","Russia","VKO","UUWW"
"Moscow Bykovo","Russia","BKA","UUBB"
"Moser Bay","United States","KMY","-"
"Moses Lake","United States","MWH","KMWH"
"Moses Point","United States","MOS","-"
"Mosjoen","Norway","MJF","ENMS"
"Mosquera","Colombia","MQR","-"
"Moss Airport, Rygge","Norway","RYG","ENRY"
"Mossendjo","Republic of the Congo","MSX","-"
"Mossoro","Brazil","MVF","SBMS"
"Mostar","Bosnia and Herzegovina","OMO","-"
"Mosteiros","Cape Verde","MTI","-"
"Mosul","Iraq","OSM","-"
"Mota","Ethiopia","OTA","-"
"Mota Lava","Vanuatu","MTV","KMTV"
"Motueka","New Zealand","MZP","-"
"Moudjeria","Mauritania","MOM","-"
"Mougulu","Papua New Guinea","GUV","-"
"Mouila","Gabon","MJL","-"
"Moultrie/Thomasville","United States","MGR","KMGR"
"Moundou","Chad","MQQ","-"
"Mount Aue","Papua New Guinea","UAE","-"
"Mount Cook","New Zealand","MON","-"
"Mount Cook Glentanner","New Zealand","GTN","-"
"Mount Gunson","Australia","GSN","-"
"Mount Holly","United States","LLY","-"
"Mount Hotham","Australia","MHU","-"
"Mount Isa","Australia","ISA","-"
"Mount Magnet","Australia","MMG","-"
"Mount Mckinley","United States","MCL","-"
"Mount Pleasant","Falkland Islands","MPN","EGYP"
"Mount Pleasant","United States","MPS","-"
"Mount Shasta","United States","MHS","-"
"Mount Union","United States","MUU","-"
"Mount Vernon","United States","MVW","-"
"Mountain Home","United States","WMH","-"
"Mountain Valley","Australia","MNV","KMNV"
"Mountain View","United States","NUQ","KNUQ"
"Mountain Village","United States","MOU","PAMO"
"Mouyondzi","Republic of the Congo","MUY","-"
"Moyale","Ethiopia","MYS","-"
"Moyale","Kenya","OYL","-"
"Moyo","Uganda","OYG","-"
"Moyobamba","Peru","MBP","-"
"Mpacha","Namibia","MPA","-"
"Mt. Barnett","Australia","MBN","-"
"Mt. Cavenagh","Australia","MKV","KMKV"
"Mt. Full Stop","Australia","MFL","-"
"Mt. Gambier","Australia","MGB","YMTG"
"Mt. Goldsworthy","Australia","GLY","KGLY"
"Mt. Hagen","Papua New Guinea","HGU","AYMH"
"Mt. House","Australia","MHO","-"
"Mt. Pleasant","United States","MSD","-"
"Mt. Pocono","United States","MPO","KMPO"
"Mt. Sandford","Australia","MTD","-"
"Mt. Swan","Australia","MSF","-"
"Mtwara","Tanzania","MYW","-"
"Muan","South Korea","MWX","-"
"Muccan","Australia","MUQ","-"
"Mudanjiang","China","MDG","ZYMD"
"Mudgee","Australia","DGE","YMDG"
"Mueda","Mozambique","MUD","FQMD"
"Muenster","Germany","FMO","EDDG"
"Mueo","New Caledonia","PDC","KPDC"
"Mugdisho","Somalia","MGQ","HCMM"
"Mui","Ethiopia","MUJ","-"
"Mukah","Malaysia","MKM","-"
"Mukalla","Yemen","MKX","-"
"Mukeiras","Yemen","UKR","OYMK"
"Muko-Muko","Indonesia","MPC","WIPU"
"Mulatos","Colombia","ULS","KULS"
"Mulatupo","Panama","MPP","-"
"Mulege","Mexico","MUG","-"
"Mulga Park","Australia","MUP","-"
"Mulia","Indonesia","LII","WAJM"
"Mulka","Australia","MVK","-"
"Mull","United Kingdom","ULL","-"
"Mullen","United States","MHN","KMHN"
"Mullewa","Australia","MXU","-"
"Multan","Pakistan","MUX","OPMT"
"Mulu","Malaysia","MZV","-"
"Mumias","Kenya","MUM","-"
"Munbil","Papua New Guinea","LNF","-"
"Muncie","United States","MIE","KMIE"
"Munda","Solomon Islands","MUA","-"
"Munduku","Papua New Guinea","MDM","-"
"Mungaranie","Australia","MNE","-"
"Munich","Germany","MUC","EDDM"
"Muong Sai","Laos","UON","-"
"Murcia","Spain","MJV","LELC"
"Murmansk","Russia","MMK","KMMK"
"Murray","United States","CEY","KCEY"
"Murray Bay","Canada","YML","CYML"
"Murray Islands","Australia","MYI","-"
"Mus","Turkey","MSR","-"
"Muscatine","United States","MUT","KMUT"
"Muscle Shoals","United States","MSL","KMSL"
"Musgrave","Australia","MVU","-"
"Musha","Djibouti","MHI","-"
"Muskegon","United States","MKG","KMKG"
"Muskogee","United States","MKO","KMKO"
"Muskoka","Canada","YQA","CYQA"
"Muskrat Dam","Canada","MSA","-"
"Musoma","Tanzania","MUZ","-"
"Mussau","Papua New Guinea","MWU","-"
"Mustique","Saint Vincent and the Grenadines","MQS","KMQS"
"Mutare","Zimbabwe","UTA","KUTA"
"Muting","Indonesia","MUF","-"
"Muttaburra","Australia","UTB","-"
"Muzaffarabad","Pakistan","MFG","-"
"Muzaffarnagar","India","MZA","-"
"Muzaffarpur","India","MZU","VEMZ"
"Mwadui","Tanzania","MWN","-"
"Mwanza","Tanzania","MWZ","HTMW"
"Mweka","Democratic Republic of the Congo","MEW","-"
"Myeik","Myanmar","MGZ","-"
"Myitkyina","Myanmar","MYT","-"
"Myroodah","Australia","MYO","-"
"Myrtle Beach","United States","MYR","KMYR"
"Myrtle Beach Grand Strand Apt","United States","CRE","-"
"Mys Kamennyy","Russia","YMK","-"
"Mysore","India","MYQ","-"
"Mytilene","Greece","MJT","LGMT"
"Myvatn","Iceland","MVA","-"
"Mzamba","South Africa","MZF","-"
"Mzuzu","Malawi","ZZU","-"
"N Djole","Gabon","KDJ","-"
"N'Dende","Gabon","KDN","-"
"N'Djamena","Chad","NDJ","FTTJ"
"N'Gaoundere","Cameroon","NGE","-"
"N'Zeto","Angola","ARZ","FNZE"
"Naberevnye Chelny","Russia","NBC","UWKE"
"Nabire","Indonesia","NBX","WABI"
"Nacala","Mozambique","MNC","FQNC"
"Nachingwea","Tanzania","NCH","-"
"Nacogdoches","United States","OCH","KOCH"
"Nadi","Fidji","NAN","NFFN"
"Nador","Morocco","NDR","GMMW"
"Nadunumu","Papua New Guinea","NDN","-"
"Naga","Philippines","WNP","RPUN"
"Nagasaki","Japan","NGS","RJFU"
"Nagoya","Japan","NGO","RJGG"
"Nagoya Bus Station","Japan","NGY","-"
"Nagoya Komaki Airport","Japan","NKM","RJNA"
"Nagpur","India","NAG","VANP"
"Naha","Indonesia","NAH","WAMH"
"Nain","Canada","YDP","CYDP"
"Nairobi","Kenya","NBO","HKJK"
"Nairobi Wilson","Kenya","WIL","HKNW"
"Najaf","Iraq","NJF","-"
"Nakashibetsu","Japan","SHB","RJCN"
"Nakhichevan","Azerbaijan","NAJ","-"
"Nakhon Phanom","Thailand","KOP","VTUW"
"Nakhon Ratchasima","Thailand","NAK","-"
"Nakhon Si Thammarat","Thailand","NST","VTSF"
"Nakina","Canada","YQN","CYQN"
"Naknek","United States","NNK","-"
"Nakuru","Kenya","NUU","-"
"Nalchik","Russia","NAL","-"
"Namangan","Uzbekistan","NMA","UTFN"
"Namatanai","Papua New Guinea","ATN","-"
"Nambaiyufa","Papua New Guinea","NBA","-"
"Nambour","Australia","NBR","-"
"Nambucca Heads","Australia","NBH","-"
"Namibe","Angola","MSZ","-"
"Namlea","Indonesia","NAM","WAPR"
"Namorik","Marshall Islands","NDK","-"
"Nampula","Mozambique","APL","FQNP"
"Namsang","Myanmar","NMS","-"
"Namsos","Norway","OSY","ENNM"
"Namtu","Myanmar","NMT","-"
"Namu","Canada","ZNU","-"
"Namu","Marshall Islands","NMU","-"
"Namudi","Papua New Guinea","NDI","-"
"Namutoni","Namibia","NNI","-"
"Nan","Thailand","NNT","-"
"Nanaimo","Canada","YCD","CYCD"
"Nanchang","China","KHN","ZSCN"
"Nanchong","China","NAO","-"
"Nancy","France","ENC","-"
"Nanded","India","NDC","-"
"Nangade","Mozambique","NND","-"
"Nangan","Taiwan","LZN","-"
"Nangapinoh","Indonesia","NPO","WIOG"
"Nanisivik","Canada","YSR","CYSR"
"Nanjing","China","NKG","ZSNJ"
"Nanki Shirahama","Japan","SHM","RJBD"
"Nankina","Papua New Guinea","NKN","-"
"Nanning","China","NNG","ZGNN"
"Nanortalik","Greenland","JNN","-"
"Nantes","France","NTE","LFRS"
"Nantes, Station de train","France","QJZ","-"
"Nantong","China","NTG","-"
"Nantucket","United States","ACK","KACK"
"Nanuque","Brazil","NNU","-"
"Nanyang","China","NNY","-"
"Nanyuki","Kenya","NYK","HKNY"
"Naoro","Papua New Guinea","NOO","-"
"Napa","United States","APC","KAPC"
"Napakiak","United States","WNA","-"
"Napaskiak","United States","PKA","-"
"Napier","New Zealand","NPE","NZNR"
"Naples","United States","APF","-"
"Naples","Italy","NAP","LIRN"
"Nappa Merry","Australia","NMR","-"
"Napperby","Australia","NPP","-"
"Napuka Island","French Polynesia","NAU","NTGN"
"Nara","Mali","NRM","-"
"Naracoorte","Australia","NAC","-"
"Narathiwat","Thailand","NAW","-"
"Nare","Colombia","NAR","-"
"Nargana","Panama","NGN","-"
"Narooma","Australia","QRX","-"
"Narrabri","Australia","NAA","-"
"Narrandera","Australia","NRA","KNRA"
"Narrogin","Australia","NRG","-"
"Narromine","Australia","QRM","-"
"Narssaq","Greenland","JNS","-"
"Narssarssuaq","Greenland","UAK","BGBW"
"Narvik","Norway","NVK","ENNK"
"Narxan-Mar","Russia","NNM","-"
"Nashua","United States","ASH","KASH"
"Nashville","United States","BNA","KBNA"
"Nasik","India","ISK","-"
"Nassau","The Bahamas","NAS","MYNN"
"Nassau Paradise I","The Bahamas","PID","MYPI"
"Natadola","Fidji","NTA","-"
"Natal","Brazil","NAT","SBNT"
"Natashquan","Canada","YNA","CYNA"
"Natchez","United States","HEZ","KHEZ"
"Natitingou","Benin","NAE","-"
"Natuashish","Canada","YNP","-"
"Natuna Ranai","Indonesia","NTX","-"
"Naukiti","United States","NKI","-"
"Nauru","Nauru","INU","ANYN"
"Navegantes","Brazil","NVT","SBNF"
"Navoi","Uzbekistan","NVI","UTSA"
"Nawab Shah","Pakistan","WNS","-"
"Naxos Is","Greece","JNX","LGNX"
"Naym","Russia","NYM","-"
"Ndele","Central African Republic","NDL","-"
"Ndola","Zambia","NLA","FLND"
"Necochea","Argentina","NEC","SAZO"
"Necocli","Colombia","NCI","-"
"Needles","United States","EED","KEED"
"Neftekamsk","Russia","NEF","-"
"Nefteyugansk","Russia","NFG","KNFG"
"Negage","Angola","GXG","-"
"Negarbo","Papua New Guinea","GBF","-"
"Negginan","Canada","ZNG","CZNG"
"Neghelli","Ethiopia","EGL","HANG"
"Negril","Jamaica","NEG","-"
"Neiva","Colombia","NVA","SKNV"
"Nejran","Saudi Arabia","EAM","OENG"
"Nekemt","Ethiopia","NEK","-"
"Nelson","New Zealand","NSN","NZNS"
"Nelson Lagoon","United States","NLG","-"
"Nelspruit","South Africa","MQP","FAKN"
"Nelspruit","South Africa","NLP","-"
"Nema","Mauritania","EMN","-"
"Nemiscau","Canada","YNS","-"
"Nenana","United States","ENN","-"
"Neosho","United States","EOS","KEOS"
"Nepalganj","Nepal","KEP","-"
"Nephi","United States","NPH","-"
"Neryungri","Russia","NER","-"
"Neumuenster","Germany","EUM","EDHN"
"Neuquen","Argentina","NQN","SAZN"
"Nevada","United States","NVD","KNVD"
"Nevers","France","NVS","-"
"Nevis","Saint Kitts and Nevis","NEV","-"
"Nevsehir","Turkey","NAV","LTAZ"
"New Bedford","United States","EWB","KEWB"
"New Bern","United States","EWN","KEWN"
"New Chenega","United States","NCN","-"
"New Halfa","Sudan","NHF","-"
"New Haven","United States","HVN","KHVN"
"New London/Groton","United States","GON","KGON"
"New Moon","Australia","NMP","-"
"New Orleans","United States","MSY","KMSY"
"New Orleans Lakefront","United States","NEW","KNEW"
"New Plymouth","New Zealand","NPL","NZNP"
"New Richmond","United States","RNH","KRNH"
"New Stuyahok","United States","KNW","PANW"
"New Ulm","United States","ULM","KULM"
"New Valley","Egypt","UVL","HENV"
"New York","United States","NYC","-"
"New York Downtown Manhattan H/P","United States","JRB","-"
"New York Jfk","United States","JFK","KJFK"
"New York Ny/Newark E 34th St","United States","TSS","-"
"New York Ny/Newark E 60th St","United States","JRE","-"
"New York Ny/Newark Inl","United States","EWR","KEWR"
"New York Ny/Newark La Guardia","United States","LGA","KLGA"
"Newburgh","United States","SWF","KSWF"
"Newcastle","Australia","NTL","YWLM"
"Newcastle","United Kingdom","NCL","EGNT"
"Newcastle Belmont","Australia","BEO","YPEC"
"Newman","Australia","ZNE","YNWN"
"Newport","United States","ONP","KONP"
"Newport Beach","United States","JNP","-"
"Newport News/Williamsburg","United States","PHF","KPHF"
"Newquay","United Kingdom","NQY","EGHQ"
"Newry","Australia","NRY","-"
"Newtok","United States","WWT","-"
"Newton","United States","TNU","KTNU"
"Neyveli","India","NVY","-"
"Ngau","Fidji","NGI","-"
"Ngoma","Zambia","ZGM","-"
"Ngukurr","Australia","RPM","-"
"Nha-Trang","Vietnam","NHA","VVNT"
"Niagara Falls","United States","IAG","KIAG"
"Niamey","Niger","NIM","DRRN"
"Niau","French Polynesia","NIU","NTKN"
"Niblack","United States","NIE","-"
"Nicaro","Cuba","ICR","-"
"Nice","France","NCE","LFMN"
"Nichen Cove","United States","NKV","-"
